id,name,price,unit,category,url
4241,"Aceite de oliva 0,4º Hacendado",19.75,L,Aceite de oliva,https://tienda.mercadona.es/product/4241/aceite-oliva-04o-hacendado-garrafa
4240,"Aceite de oliva 0,4º Hacendado",4.1,L,Aceite de oliva,https://tienda.mercadona.es/product/4240/aceite-oliva-04o-hacendado-botella
4717,Aceite de oliva virgen extra Hacendado,14.55,L,Aceite de oliva,https://tienda.mercadona.es/product/4717/aceite-oliva-virgen-extra-hacendado-garrafa
4740,Aceite de oliva virgen extra Hacendado,4.95,L,Aceite de oliva,https://tienda.mercadona.es/product/4740/aceite-oliva-virgen-extra-hacendado-botella
4706,Aceite de oliva virgen extra Hacendado Gran Selección,5.95,L,Aceite de oliva,https://tienda.mercadona.es/product/4706/aceite-oliva-virgen-extra-hacendado-gran-seleccion-botella
4641,Aceite de oliva 1º Hacendado,20.85,L,Aceite de oliva,https://tienda.mercadona.es/product/4641/aceite-oliva-1o-hacendado-garrafa
4640,Aceite de oliva 1º Hacendado,4.35,L,Aceite de oliva,https://tienda.mercadona.es/product/4640/aceite-oliva-1o-hacendado-botella
4711,Aceite de oliva virgen Hacendado,12.85,L,Aceite de oliva,https://tienda.mercadona.es/product/4711/aceite-oliva-virgen-hacendado-garrafa
4749,Aceite de oliva virgen Hacendado,4.45,L,Aceite de oliva,https://tienda.mercadona.es/product/4749/aceite-oliva-virgen-hacendado-botella
4718,Aceite de oliva virgen extra Hacendado,2.7,L,Aceite de oliva,https://tienda.mercadona.es/product/4718/aceite-oliva-virgen-extra-hacendado-spray
4850,Aceite de oliva virgen extra Picual Casa Juncal,4.85,L,Aceite de oliva,https://tienda.mercadona.es/product/4850/aceite-oliva-virgen-extra-picual-casa-juncal-botella
4940,Vinagre de vino blanco Hacendado,0.65,L,Vinagre y otros aderezos,https://tienda.mercadona.es/product/4940/vinagre-vino-blanco-hacendado-botella
4957,Vinagre de manzana Hacendado,0.9,L,Vinagre y otros aderezos,https://tienda.mercadona.es/product/4957/vinagre-manzana-hacendado-botella
4903,Limón exprimido Hacendado,1.35,L,Vinagre y otros aderezos,https://tienda.mercadona.es/product/4903/limon-exprimido-hacendado-botella
4908,Crema de vinagre balsámico de Módena Hacendado,1.8,kg,Vinagre y otros aderezos,https://tienda.mercadona.es/product/4908/crema-vinagre-balsamico-modena-hacendado-botella
13609,Vinagre de Jerez reserva Hacendado,2.1,L,Vinagre y otros aderezos,https://tienda.mercadona.es/product/13609/vinagre-jerez-reserva-hacendado-botella
4905,Reducción bálsamica de vinagre Pedro Ximénez Hacendado,2.25,kg,Vinagre y otros aderezos,https://tienda.mercadona.es/product/4905/reduccion-vinagre-pedro-ximenez-hacendado-botella
26496,Vinagre balsámico de Módena Hacendado,2.25,L,Vinagre y otros aderezos,https://tienda.mercadona.es/product/26496/vinagre-balsamico-modena-hacendado-botella
4041,"Aceite de girasol refinado 0,2º Hacendado",8.45,L,Otros aceites,https://tienda.mercadona.es/product/4041/aceite-girasol-refinado-02o-hacendado-garrafa
4040,"Aceite de girasol refinado 0,2º Hacendado",1.75,L,Otros aceites,https://tienda.mercadona.es/product/4040/aceite-girasol-refinado-02o-hacendado-botella
4193,Aceite de coco virgen Hacendado,5.25,L,Otros aceites,https://tienda.mercadona.es/product/4193/aceite-coco-virgen-hacendado-bote
19731,Sal fina Hacendado,0.4,kg,Sal y bicarbonato,https://tienda.mercadona.es/product/19731/sal-fina-hacendado-paquete
16864,Sal fina de mesa Hacendado,0.75,kg,Sal y bicarbonato,https://tienda.mercadona.es/product/16864/sal-fina-mesa-hacendado-bote
19732,Sal yodada fina Hacendado,0.45,kg,Sal y bicarbonato,https://tienda.mercadona.es/product/19732/sal-yodada-fina-hacendado-paquete
19733,Sal gruesa Hacendado,0.4,kg,Sal y bicarbonato,https://tienda.mercadona.es/product/19733/sal-gruesa-hacendado-paquete
29007,Bicarbonato de sódio Hacendado,1.45,kg,Sal y bicarbonato,https://tienda.mercadona.es/product/29007/bicarbonato-sodico-hacendado-paquete
29006,Bicarbonato de sódio Hacendado,1.1,kg,Sal y bicarbonato,https://tienda.mercadona.es/product/29006/bicarbonato-sodico-hacendado-bote
19740,Escamas de sal marina natural Polasal,2.0,kg,Sal y bicarbonato,https://tienda.mercadona.es/product/19740/sal-marina-escamas-polasal-bote
19734,Sal gruesa para hornear Hacendado,1.4,kg,Sal y bicarbonato,https://tienda.mercadona.es/product/19734/sal-gruesa-hornear-hacendado-paquete
34130,Sal de ajo Hacendado,1.8,kg,Sal y bicarbonato,https://tienda.mercadona.es/product/34130/sal-ajo-hacendado-bote
29016,Sal de frutas sabor limón Hacendado,2.1,kg,Sal y bicarbonato,https://tienda.mercadona.es/product/29016/sal-frutas-sabor-limon-hacendado-bote
19713,Sal 60% menos de sodio Hacendado,2.3,kg,Sal y bicarbonato,https://tienda.mercadona.es/product/19713/sal-60-menos-sodio-hacendado-bote
19726,Preparado para ahumar Hacendado,3.3,kg,Sal y bicarbonato,https://tienda.mercadona.es/product/19726/preparado-salmon-ahumado-hacendado-bote
8930,Sal rosa del Himalaya Hacendado,2.65,kg,Sal y bicarbonato,https://tienda.mercadona.es/product/8930/sal-rosa-himalaya-hacendado-paquete
5598,Orégano Hacendado,1.0,100 g,Hierbas,https://tienda.mercadona.es/product/5598/oregano-hacendado-bote
5599,Perejil Hacendado,0.95,100 g,Hierbas,https://tienda.mercadona.es/product/5599/perejil-hacendado-bote
47994,Hoja de laurel Hacendado,0.85,100 g,Hierbas,https://tienda.mercadona.es/product/47994/hoja-laurel-hacendado-paquete
34131,Hierbas provenzales Hacendado,1.2,100 g,Hierbas,https://tienda.mercadona.es/product/34131/hierbas-provenzales-hacendado-bote
34128,Albahaca Hacendado,1.25,100 g,Hierbas,https://tienda.mercadona.es/product/34128/albahaca-hacendado-bote
5547,Tomillo Hacendado,1.05,100 g,Hierbas,https://tienda.mercadona.es/product/5547/tomillo-hacendado-bote
52739,Eneldo Hacendado,1.85,100 g,Hierbas,https://tienda.mercadona.es/product/52739/eneldo-hacendado-bote
34721,Cilantro Hacendado,1.85,100 g,Hierbas,https://tienda.mercadona.es/product/34721/cilantro-hacendado-bote
60873,Ajo y Perejil Hacendado,1.35,kg,Hierbas,https://tienda.mercadona.es/product/60873/ajo-perejil-hacendado-bote
14981,Romero Hacendado,1.35,100 g,Hierbas,https://tienda.mercadona.es/product/14981/romero-hacendado-bote
34182,Colorante alimentario Hacendado,0.95,kg,Colorante y pimentón,https://tienda.mercadona.es/product/34182/colorante-alimentario-hacendado-bote
34102,Pimentón dulce de la Vera Hacendado,1.85,kg,Colorante y pimentón,https://tienda.mercadona.es/product/34102/pimenton-dulce-vera-hacendado-bote
34116,Azafrán molido Hacendado,1.9,100 g,Colorante y pimentón,https://tienda.mercadona.es/product/34116/azafran-molido-hacendado-paquete
8370,Azafrán hebra Hacendado,1.95,100 g,Colorante y pimentón,https://tienda.mercadona.es/product/8370/azafran-hebra-hacendado-paquete
34183,Pimentón picante Hacendado,1.35,kg,Colorante y pimentón,https://tienda.mercadona.es/product/34183/pimenton-picante-hacendado-bote
60573,Pimentón dulce Hacendado,1.3,kg,Colorante y pimentón,https://tienda.mercadona.es/product/60573/pimenton-dulce-hacendado-bote
34171,Pimienta negra molida Hacendado,1.3,kg,Pimienta,https://tienda.mercadona.es/product/34171/pimienta-negra-molida-hacendado-bote
67693,Molinillo pimienta negra Hacendado,1.85,kg,Pimienta,https://tienda.mercadona.es/product/67693/molinillo-pimienta-negra-hacendado-bote
34172,Pimienta negra en grano Hacendado,1.7,kg,Pimienta,https://tienda.mercadona.es/product/34172/pimienta-negra-grano-hacendado-bote
67694,Molinillo mix pimientas Hacendado,1.95,kg,Pimienta,https://tienda.mercadona.es/product/67694/molinillo-mix-pimientas-hacendado-bote
34170,Pimienta blanca molida Hacendado,2.3,kg,Pimienta,https://tienda.mercadona.es/product/34170/pimienta-blanca-molida-hacendado-bote
86656,Ajo granulado Hacendado,1.2,kg,Otras especias,https://tienda.mercadona.es/product/86656/ajo-granulado-hacendado-bote
34208,Cebolla frita crujiente Hacendado,1.15,kg,Otras especias,https://tienda.mercadona.es/product/34208/cebolla-frita-crujiente-hacendado-bote
34177,Canela molida Hacendado,1.0,kg,Otras especias,https://tienda.mercadona.es/product/34177/canela-molida-hacendado-bote
52880,Canela en rama Hacendado,1.5,100 g,Otras especias,https://tienda.mercadona.es/product/52880/canela-rama-hacendado-bote
34120,Comino molido Hacendado,1.2,kg,Otras especias,https://tienda.mercadona.es/product/34120/comino-molido-hacendado-bote
34121,Comino en grano Hacendado,1.95,kg,Otras especias,https://tienda.mercadona.es/product/34121/comino-grano-hacendado-bote
34125,Curry Hacendado,1.1,kg,Otras especias,https://tienda.mercadona.es/product/34125/curry-hacendado-bote
34173,Nuez moscada molida Hacendado,1.65,kg,Otras especias,https://tienda.mercadona.es/product/34173/nuez-moscada-molida-hacendado-bote
34138,Cebolla en polvo Hacendado,0.94,kg,Otras especias,https://tienda.mercadona.es/product/34138/cebolla-polvo-hacendado-bote
34178,Cayena guindillas Hacendado,1.36,100 g,Otras especias,https://tienda.mercadona.es/product/34178/cayena-guindillas-hacendado-bote
37417,Cayena molida Hacendado,1.65,kg,Otras especias,https://tienda.mercadona.es/product/37417/cayena-molida-hacendado-bote
34163,Cúrcuma Hacendado,1.3,kg,Otras especias,https://tienda.mercadona.es/product/34163/curcuma-hacendado-bote
34149,Jengibre molido Hacendado,1.65,100 g,Otras especias,https://tienda.mercadona.es/product/34149/jengibre-molido-hacendado-bote
34130,Sal de ajo Hacendado,1.8,kg,Otras especias,https://tienda.mercadona.es/product/34130/sal-ajo-hacendado-bote
34113,Ñoras Hacendado,1.56,100 g,Otras especias,https://tienda.mercadona.es/product/34113/noras-hacendado-paquete
34122,Clavo en grano Hacendado,1.75,100 g,Otras especias,https://tienda.mercadona.es/product/34122/clavo-grano-hacendado-bote
60869,Piñones Hacendado,3.25,kg,Otras especias,https://tienda.mercadona.es/product/60869/pinones-hacendado-bote
23353,Sazonador para fajitas Hacendado sabor tex-mex,0.85,100 g,Sazonadores,https://tienda.mercadona.es/product/23353/sazonador-fajitas-hacendado-sabor-tex-mex
11971,Sazonador ajo y limón Hacendado para carne y pescado,1.05,100 g,Sazonadores,https://tienda.mercadona.es/product/11971/sazonador-ajo-limon-hacendado-carne-pescado-horno-microondas-con-bolsa
11972,Sazonador hierbas provenzales Hacendado para pollo y costillas,1.0,100 g,Sazonadores,https://tienda.mercadona.es/product/11972/sazonador-hierbas-provenzales-hacendado-pollo-costillas-horno-microondas-con-bolsa
86659,Sazonador barbacoa Hacendado para pollo y costillas,1.3,kg,Sazonadores,https://tienda.mercadona.es/product/86659/sazonador-sabor-barbacoa-hacendado-carne
34702,Sazonador para paella con azafrán Hacendado,1.55,100 g,Sazonadores,https://tienda.mercadona.es/product/34702/sazonador-paella-con-azafran-hacendado-caja
17147,Sazonador para burritos Hacendado,1.3,100 g,Sazonadores,https://tienda.mercadona.es/product/17147/sazonador-burritos-hacendado
86808,Sazonador pollo y carne Hacendado,1.4,kg,Sazonadores,https://tienda.mercadona.es/product/86808/sazonador-pollo-carne-hacendado-bote
60640,Sazonador pasta Hacendado,1.6,100 g,Sazonadores,https://tienda.mercadona.es/product/60640/sazonador-pasta-hacendado-bote
13936,Sazonador Topping Hacendado,1.85,100 g,Sazonadores,https://tienda.mercadona.es/product/13936/sazonador-topping-hacendado-bote
34114,Mezcla de especias para gazpacho manchego Hacendado,2.5,100 g,Sazonadores,https://tienda.mercadona.es/product/34114/mezcla-especias-gazpacho-manchego-hacendado-caja
13406,Mayonesa Hacendado,1.3,L,Mayonesa,https://tienda.mercadona.es/product/13406/mayonesa-hacendado-tarro
52728,Mayonesa Hacendado,1.0,L,Mayonesa,https://tienda.mercadona.es/product/52728/mayonesa-hacendado-tarro
11550,Mayonesa Hacendado,1.5,L,Mayonesa,https://tienda.mercadona.es/product/11550/mayonesa-hacendado-bote
23816,Mayonesa en sobres individuales Hacendado,1.4,L,Mayonesa,https://tienda.mercadona.es/product/23816/mayonesa-sobres-individuales-pack-12
35840,Mayonesa Hellmann's,2.95,L,Mayonesa,https://tienda.mercadona.es/product/35840/mayonesa-hellmanns-tarro
35839,Salsa Original Ligeresa,2.35,L,Mayonesa,https://tienda.mercadona.es/product/35839/salsa-ligera-ligeresa-tarro
15793,Salsa Light Hacendado,1.3,L,Mayonesa,https://tienda.mercadona.es/product/15793/salsa-ligera-hacendado-60-menos-materia-grasa-tarro
11551,Salsa Light Hacendado,1.5,L,Mayonesa,https://tienda.mercadona.es/product/11551/salsa-light-hacendado-bote
23579,Ketchup Hacendado,1.15,kg,Ketchup,https://tienda.mercadona.es/product/23579/ketchup-hacendado-bote
67586,Ketchup en sobres individuales Hacendado,1.4,kg,Ketchup,https://tienda.mercadona.es/product/67586/ketchup-hacendado-sobres-individuales-paquete
35343,Salsa de tomate Zero sin azúcares añadidos Hacendado,1.6,kg,Ketchup,https://tienda.mercadona.es/product/35343/ketchup-zero-azucares-anadidos-hacendado-bote
17228,Mostaza de Dijon Hacendado,1.25,kg,Mostaza,https://tienda.mercadona.es/product/17228/mostaza-dijon-hacendado-tarro
23410,Mostaza clásica Hacendado,1.35,kg,Mostaza,https://tienda.mercadona.es/product/23410/mostaza-clasica-hacendado-bote
17150,Allioli Chovi,1.55,L,Allioli,https://tienda.mercadona.es/product/17150/allioli-chovi-tarrina
17172,Allioli Hacendado,1.1,L,Allioli,https://tienda.mercadona.es/product/17172/allioli-hacendado-tarrina
17173,Allioli en sobres individuales Hacendado,1.6,L,Allioli,https://tienda.mercadona.es/product/17173/allioli-sobres-individuales-hacendado-paquete
17132,Tomate frito Hacendado,1.35,kg,Tomate frito,https://tienda.mercadona.es/product/17132/tomate-frito-hacendado-pack-3
17151,Tomate frito Hacendado,0.95,kg,Tomate frito,https://tienda.mercadona.es/product/17151/tomate-frito-hacendado-pack-3
17108,Tomate frito Hacendado,0.9,kg,Tomate frito,https://tienda.mercadona.es/product/17108/tomate-frito-hacendado-tarro
17163,Tomate frito receta artesana Hacendado,2.0,kg,Tomate frito,https://tienda.mercadona.es/product/17163/tomate-frito-receta-artesana-hacendado-con-aceite-oliva-tarro
17131,Tomate frito receta artesana Hacendado,1.5,kg,Tomate frito,https://tienda.mercadona.es/product/17131/tomate-frito-receta-artesana-hacendado-con-aceite-oliva-tarro
17110,Tomate frito Hida,1.55,kg,Tomate frito,https://tienda.mercadona.es/product/17110/tomate-frito-hida-bote
17153,Tomate frito estilo casero Hacendado,1.2,kg,Tomate frito,https://tienda.mercadona.es/product/17153/tomate-frito-estilo-casero-hacendado-con-aceite-oliva-brick
17128,Tomate frito Hacendado con aceite de oliva,1.4,kg,Tomate frito,https://tienda.mercadona.es/product/17128/tomate-frito-hacendado-con-aceite-oliva-pack-3
17330,Tomate frito sin azúcares añadidos Hacendado,1.1,kg,Tomate frito,https://tienda.mercadona.es/product/17330/tomate-frito-sin-azucares-anadidos-hacendado-tarro
17346,Salsa Barbacoa Hacendado,1.15,kg,Salsas para carnes,https://tienda.mercadona.es/product/17346/salsa-barbacoa-hacendado-bote
17502,Salsa pimienta verde Hacendado,1.25,kg,Salsas para carnes,https://tienda.mercadona.es/product/17502/salsa-pimienta-verde-hacendado
17347,Salsa Burger Hacendado,1.4,L,Salsas para carnes,https://tienda.mercadona.es/product/17347/salsa-burger-hacendado-bote
17396,Salsa Piri Piri Hacendado,1.0,L,Salsas para carnes,https://tienda.mercadona.es/product/17396/salsa-piri-piri-hacendado-botella
35412,Salsa curry Tikka Masala Hacendado picante,2.0,kg,Salsas para carnes,https://tienda.mercadona.es/product/35412/salsa-curry-tikka-masala-hacendado-picante-paquete
12847,Salsa Brasa & Sabor Hacendado,1.6,L,Salsas para carnes,https://tienda.mercadona.es/product/12847/salsa-brasa-sabor-hacendado-bote
35438,Salsa Pesto con albahaca Hacendado,1.95,kg,Salsas para pasta,https://tienda.mercadona.es/product/35438/salsa-pesto-con-albahaca-hacendado-tarro
52858,Salsa de tomate Boloñesa Hacendado,1.9,kg,Salsas para pasta,https://tienda.mercadona.es/product/52858/salsa-tomate-bolonesa-hacendado-tarro
52859,Salsa de tomate con Albahaca Hacendado,1.65,kg,Salsas para pasta,https://tienda.mercadona.es/product/52859/salsa-tomate-con-albahaca-hacendado-tarro
17410,Salsa fresca Trufa Hacendado,1.55,kg,Salsas para pasta,https://tienda.mercadona.es/product/17410/salsa-fresca-trufa-hacendado-paquete
17409,Salsa fresca Queso Hacendado,1.55,kg,Salsas para pasta,https://tienda.mercadona.es/product/17409/salsa-fresca-queso-hacendado-paquete
35186,Salsa fresca Pesto con albahaca Hacendado,2.0,kg,Salsas para pasta,https://tienda.mercadona.es/product/35186/salsa-fresca-pesto-con-albahaca-hacendado-tarrina
7972,Salsa fresca Setas Hacendado,1.55,kg,Salsas para pasta,https://tienda.mercadona.es/product/7972/salsa-fresca-setas-hacendado-bol
35183,Salsa fresca Carbonara Hacendado,1.55,kg,Salsas para pasta,https://tienda.mercadona.es/product/35183/salsa-fresca-carbonara-hacendado-paquete
17360,Salsa de Soja Hacendado,1.3,L,Salsas orientales,https://tienda.mercadona.es/product/17360/salsa-soja-hacendado-botella
17362,Salsa Teriyaki Hacendado,1.7,L,Salsas orientales,https://tienda.mercadona.es/product/17362/salsa-teriyaki-hacendado-botella
22613,Salsa Thai Chili dulce J-Lek,1.55,L,Salsas orientales,https://tienda.mercadona.es/product/22613/salsa-thai-chili-dulce-j-lek-botella
17382,Salsa de Soja sin gluten Hacendado,2.5,L,Salsas orientales,https://tienda.mercadona.es/product/17382/salsa-soja-sin-gluten-hacendado-botella
3840,Guacamole Hacendado,3.95,kg,Otras salsas,https://tienda.mercadona.es/product/3840/guacamole-hacendado-95-aguacate-fresco-tarrina
3852,Guacamole Hacendado,1.8,kg,Otras salsas,https://tienda.mercadona.es/product/3852/guacamole-hacendado-95-aguacate-fresco-tarrina
17327,Salsa Yogur Hacendado,1.2,L,Otras salsas,https://tienda.mercadona.es/product/17327/salsa-yogur-hacendado-bote
60988,Bechamel Hacendado,2.35,L,Otras salsas,https://tienda.mercadona.es/product/60988/bechamel-hacendado-pack-3
16827,Salsa Mexicana Hacendado,1.25,kg,Otras salsas,https://tienda.mercadona.es/product/16827/salsa-mexicana-hacendado-tarro
17386,Salsa Ranch Hacendado,1.4,L,Otras salsas,https://tienda.mercadona.es/product/17386/salsa-ranch-hacendado-bote
17366,Salsa César Hacendado,1.4,L,Otras salsas,https://tienda.mercadona.es/product/17366/salsa-cesar-hacendado-bote
17265,Aliño de aceite con perejil y ajo Hacendado,1.8,L,Otras salsas,https://tienda.mercadona.es/product/17265/alino-aceite-ajo-perejil-hacendado-tarrina
52467,Salsa Miel y Mostaza Hacendado,1.45,kg,Otras salsas,https://tienda.mercadona.es/product/52467/salsa-miel-mostaza-hacendado-bote
17259,Salsa de Trufa,3.1,kg,Otras salsas,https://tienda.mercadona.es/product/17259/salsa-trufas-bote
17348,Salsa Gajo Rústica Hacendado,1.35,L,Otras salsas,https://tienda.mercadona.es/product/17348/salsa-gajos-rustica-hacendado-bote
35344,Salsa de Queso Hacendado,1.65,L,Otras salsas,https://tienda.mercadona.es/product/35344/salsa-queso-hacendado-tarro
23137,Chili con carne Hacendado,2.8,kg,Otras salsas,https://tienda.mercadona.es/product/23137/chili-con-carne-hacendado-bote
11552,Salsa Cocktail Hacendado,1.5,L,Otras salsas,https://tienda.mercadona.es/product/11552/salsa-cocktail-hacendado-bote
34157,Carne de pimiento choricero Hacendado,1.55,kg,Otras salsas,https://tienda.mercadona.es/product/34157/carne-pimiento-choricero-hacendado-tarro
17441,Pasta de sésamo Tahini Hacendado,2.95,kg,Otras salsas,https://tienda.mercadona.es/product/17441/pasta-sesamo-tahini-hacendado-tarro
28035,Agua mineral grande Bronchales,1.3,L,Agua sin gas,https://tienda.mercadona.es/product/28035/agua-mineral-grande-bronchales-mineralizacion-muy-debil-garrafa
23448,Agua mineral grande Bronchales,2.34,L,Agua sin gas,https://tienda.mercadona.es/product/23448/agua-mineral-grande-bronchales-mineralizacion-muy-debil-pack-6
23449,Agua mineral grande Bronchales,0.39,L,Agua sin gas,https://tienda.mercadona.es/product/23449/agua-mineral-grande-bronchales-mineralizacion-muy-debil-botella
28491,Agua mineral mediana Bronchales,3.0,L,Agua sin gas,https://tienda.mercadona.es/product/28491/agua-mineral-mediana-bronchales-mineralizacion-muy-debil-pack-6
28499,Agua mineral mediana Bronchales,0.5,L,Agua sin gas,https://tienda.mercadona.es/product/28499/agua-mineral-mediana-bronchales-mineralizacion-muy-debil-botella
27061,Agua mineral pequeña Bronchales,1.74,L,Agua sin gas,https://tienda.mercadona.es/product/27061/agua-mineral-pequena-bronchales-mineralizacion-muy-debil-pack-6
27054,Agua mineral pequeña Bronchales,0.29,L,Agua sin gas,https://tienda.mercadona.es/product/27054/agua-mineral-pequena-bronchales-mineralizacion-muy-debil-botella
28566,Agua mineral pequeña Bronchales tapón infantil,2.4,L,Agua sin gas,https://tienda.mercadona.es/product/28566/agua-mineral-pequena-bronchales-tapon-infantil-mineralizacion-muy-debil-pack-6
28567,Agua mineral pequeña Bronchales tapón infantil,0.4,L,Agua sin gas,https://tienda.mercadona.es/product/28567/agua-mineral-pequena-bronchales-tapon-infantil-mineralizacion-muy-debil-botella
28060,Agua mineral grande Cortes,0.95,L,Agua sin gas,https://tienda.mercadona.es/product/28060/agua-mineral-grande-cortes-mineralizacion-debil-garrafa
27088,Agua mineral grande Cortes,0.82,L,Agua sin gas,https://tienda.mercadona.es/product/27088/agua-mineral-grande-cortes-mineralizacion-debil-garrafa
28269,Agua mineral grande Cortes,1.62,L,Agua sin gas,https://tienda.mercadona.es/product/28269/agua-mineral-grande-cortes-mineralizacion-debil-pack-6
28270,Agua mineral grande Cortes,0.27,L,Agua sin gas,https://tienda.mercadona.es/product/28270/agua-mineral-grande-cortes-mineralizacion-debil-botella
28163,Agua mineral mediana Cortes,2.4,L,Agua sin gas,https://tienda.mercadona.es/product/28163/agua-mineral-mediana-cortes-mineralizacion-debil-pack-6
28164,Agua mineral mediana Cortes,0.4,L,Agua sin gas,https://tienda.mercadona.es/product/28164/agua-mineral-mediana-cortes-mineralizacion-debil-botella
27076,Agua mineral pequeña Cortes,1.56,L,Agua sin gas,https://tienda.mercadona.es/product/27076/agua-mineral-pequena-cortes-mineralizacion-debil-pack-6
27078,Agua mineral pequeña Cortes,0.26,L,Agua sin gas,https://tienda.mercadona.es/product/27078/agua-mineral-pequena-cortes-mineralizacion-debil-botella
28288,Agua mineral pequeña Cortes tapón infantil,1.68,L,Agua sin gas,https://tienda.mercadona.es/product/28288/agua-mineral-pequena-cortes-tapon-infantil-mineralizacion-debil-pack-6
28296,Agua mineral pequeña Cortes tapón infantil,0.28,L,Agua sin gas,https://tienda.mercadona.es/product/28296/agua-mineral-pequena-cortes-tapon-infantil-mineralizacion-debil-botella
27314,Agua mineral grande Bezoya,4.14,L,Agua sin gas,https://tienda.mercadona.es/product/27314/agua-mineral-grande-bezoya-mineralizacion-muy-debil-pack-6
27230,Agua mineral grande Bezoya,0.69,L,Agua sin gas,https://tienda.mercadona.es/product/27230/agua-mineral-grande-bezoya-mineralizacion-muy-debil-botella
27099,Agua mineral grande Nestlé Aquarel,3.84,L,Agua sin gas,https://tienda.mercadona.es/product/27099/agua-mineral-grande-nestle-aquarel-mineralizacion-muy-debil-pack-6
27232,Agua mineral grande Nestlé Aquarel,0.64,L,Agua sin gas,https://tienda.mercadona.es/product/27232/agua-mineral-grande-nestle-aquarel-mineralizacion-muy-debil-botella
27350,Agua mineral grande Font Vella,4.32,L,Agua sin gas,https://tienda.mercadona.es/product/27350/agua-mineral-grande-font-vella-mineralizacion-debil-pack-6
27204,Agua mineral grande Font Vella,0.75,L,Agua sin gas,https://tienda.mercadona.es/product/27204/agua-mineral-grande-font-vella-mineralizacion-debil-botella
27327,Agua mineral grande Solán de Cabras,5.34,L,Agua sin gas,https://tienda.mercadona.es/product/27327/agua-mineral-grande-solan-cabras-mineralizacion-debil-pack-6
27356,Agua mineral grande Solán de Cabras,0.89,L,Agua sin gas,https://tienda.mercadona.es/product/27356/agua-mineral-grande-solan-cabras-mineralizacion-debil-botella
27291,Agua mineral grande Lanjarón,4.2,L,Agua sin gas,https://tienda.mercadona.es/product/27291/agua-mineral-grande-lanjaron-mineralizacion-debil-pack-6
27216,Agua mineral grande Lanjarón,0.73,L,Agua sin gas,https://tienda.mercadona.es/product/27216/agua-mineral-grande-lanjaron-botella
28198,Agua de coco Hacendado 100% natural,2.6,L,Agua sin gas,https://tienda.mercadona.es/product/28198/agua-coco-chaokoh-100-natural-brick
28197,Agua de coco Hacendado 100%,1.35,L,Agua sin gas,https://tienda.mercadona.es/product/28197/agua-coco-chaokoh-100-natural-brick
27213,Agua mineral con gas grande Vichy Catalan,1.55,L,Agua con gas,https://tienda.mercadona.es/product/27213/agua-mineral-con-gas-grande-vichy-catalan-botella
28185,Agua mineral con gas pequeña Vichy Catalan,6.15,L,Agua con gas,https://tienda.mercadona.es/product/28185/agua-mineral-con-gas-pequena-vichy-catalan-pack-6
27366,Agua mineral con gas grande Cortes,2.7,L,Agua con gas,https://tienda.mercadona.es/product/27366/agua-mineral-con-gas-grande-cortes-pack-6
27367,Agua mineral con gas grande Cortes,0.45,L,Agua con gas,https://tienda.mercadona.es/product/27367/agua-mineral-con-gas-grande-cortes-botella
27368,Agua mineral con gas pequeña Cortes,1.74,L,Agua con gas,https://tienda.mercadona.es/product/27368/agua-mineral-con-gas-pequena-cortes-pack-6
27369,Agua mineral con gas pequeña Cortes,0.29,L,Agua con gas,https://tienda.mercadona.es/product/27369/agua-mineral-con-gas-pequena-cortes-botella
27894,Agua mineral con gas grande San Pellegrino,8.34,L,Agua con gas,https://tienda.mercadona.es/product/27894/agua-mineral-con-gas-grande-san-pellegrino-pack-6
27893,Agua mineral con gas grande San Pellegrino,1.39,L,Agua con gas,https://tienda.mercadona.es/product/27893/agua-mineral-con-gas-grande-san-pellegrino-botella
27203,Agua de soda con sifón La Casa,1.6,L,Agua con gas,https://tienda.mercadona.es/product/27203/agua-soda-con-sifon-casa-botella
27598,Agua mineral con gas grande Fonter,6.84,L,Agua con gas,https://tienda.mercadona.es/product/27598/agua-mineral-con-gas-grande-fonter-pack-6
27597,Agua mineral con gas grande Fonter,1.14,L,Agua con gas,https://tienda.mercadona.es/product/27597/agua-mineral-con-gas-grande-fonter-botella
27973,Gaseosa Hacendado grande,0.55,L,Gaseosa,https://tienda.mercadona.es/product/27973/gaseosa-hacendado-grande-botella
27972,Gaseosa Hacendado pequeña,2.04,L,Gaseosa,https://tienda.mercadona.es/product/27972/gaseosa-hacendado-pequena-pack-6
27971,Gaseosa Hacendado pequeña,0.34,L,Gaseosa,https://tienda.mercadona.es/product/27971/gaseosa-hacendado-pequena-botella
27733,Gaseosa La Casera grande,1.92,L,Gaseosa,https://tienda.mercadona.es/product/27733/gaseosa-casera-grande-pack-2
27735,Gaseosa La Casera grande,1.0,L,Gaseosa,https://tienda.mercadona.es/product/27735/gaseosa-casera-grande-botella
29608,Bebida isotónica limón Aquarius,1.91,L,Isotónico,https://tienda.mercadona.es/product/29608/bebida-isotonica-limon-aquarius-botella
29605,Bebida isotónica limón Aquarius,7.44,L,Isotónico,https://tienda.mercadona.es/product/29605/bebida-isotonica-limon-aquarius-pack-8
29625,Bebida isotónica limón Aquarius,0.99,L,Isotónico,https://tienda.mercadona.es/product/29625/bebida-isotonica-limon-aquarius-lata
28576,Bebida isotónica sabor cítrico Iso drink,1.0,L,Isotónico,https://tienda.mercadona.es/product/28576/bebida-isotonica-sabor-citrico-iso-drink-hacendado-botella
